n1,k1,p1,a1,n2,k2,p2,a2,d,lat1,lat2,lat1u,lat2u,test_loss_1,test_loss_2,test_loss_3,m_test_loss,s_test_loss,UCL_test_loss,test_acc_1,test_acc_2,test_acc_3,m_test_acc,s_test_acc,LCL_test_acc
2048,5,2,tanh,128,3,2,tanh,0.25,0.09784511,0.51667565,0.550514887,0.768879806,0.120174214,0.080665149,0.067819394,0.089552919,0.027285548,0.124520756,0.965749979,0.978500009,0.980250001,0.97483333,0.007914927,0.964689943
2048,5,2,tanh,128,3,2,tanh,0.5,-0.33598068,0.49733007,0.315425124,0.760390874,0.078874484,0.098569125,0.078462437,0.085302015,0.011491501,0.100028966,0.980000019,0.973249972,0.976750016,0.976666669,0.003375795,0.972340413
2048,5,2,tanh,128,3,4,relu,0.25,-1.2422408,-0.48498902,0.035934463,0.246702611,0.091139078,0.077024557,0.109779894,0.092647843,0.016429708,0.113703361,0.975000024,0.977999985,0.972500026,0.975166678,0.002753764,0.971637587
2048,5,2,tanh,128,3,4,relu,0.5,-1.3283873,0.42027193,0.026118603,0.725017921,0.075356916,0.060423363,0.060006354,0.065262211,0.008744757,0.076469068,0.979749978,0.98299998,0.981999993,0.981583317,0.001664585,0.979450066
2048,5,2,tanh,128,3,4,tanh,0.25,0.2415404,1.2946758,0.628582812,0.971440089,0.055773597,0.054987282,0.052494656,0.054418512,0.001711867,0.056612357,0.984749973,0.98299998,0.98575002,0.984499991,0.001391958,0.982716125
2048,5,2,tanh,128,3,4,tanh,0.5,-0.7009174,1.1722201,0.159584493,0.955699144,0.064443298,0.064461343,0.053445335,0.060783325,0.006354892,0.068927448,0.979250014,0.981000006,0.982749999,0.981000006,0.001749993,0.978757301
2048,5,2,tanh,128,5,2,relu,0.25,-0.5927831,-0.26190495,0.199756619,0.356393374,0.306842119,0.133677259,0.112232395,0.184250591,0.106707463,0.321001707,0.963999987,0.970499992,0.976000011,0.970166663,0.006006952,0.962468444
2048,5,2,tanh,128,5,2,relu,0.5,-0.6642196,0.25491086,0.172611054,0.64173909,0.177486941,0.130540833,0.097859882,0.135295885,0.040025929,0.186591178,0.973999977,0.976499975,0.979499996,0.976666649,0.002753795,0.973137519
2048,5,2,tanh,128,5,2,tanh,0.25,0.11446327,0.62673545,0.559702102,0.813985231,0.099037737,0.107192867,0.087224841,0.097818482,0.010039694,0.110684867,0.977500021,0.973249972,0.978999972,0.976583322,0.002982596,0.972760971
2048,5,2,tanh,128,5,2,tanh,0.5,-0.3919155,0.5948887,0.288040874,0.801504106,0.109355547,0.093951099,0.12977533,0.111027325,0.017970532,0.134057489,0.975499988,0.975250006,0.96450001,0.971750001,0.006279921,0.963701959
2048,5,2,tanh,128,5,4,relu,0.25,-1.0249903,-0.4290897,0.071263883,0.272474118,0.118812941,0.098351553,0.084378414,0.100514303,0.017318842,0.122709291,0.968500018,0.977750003,0.977750003,0.974666675,0.005340481,0.967822572
2048,5,2,tanh,128,5,4,relu,0.5,-1.1223825,0.36763242,0.053367205,0.699512719,0.076283224,0.066123828,0.065523617,0.069310223,0.006046248,0.077058802,0.980000019,0.983250022,0.982500017,0.981916686,0.001701716,0.97973585
2048,5,2,tanh,128,5,4,tanh,0.25,0.20401797,1.0789366,0.608555535,0.940361729,0.062163208,0.046457987,0.055532642,0.054717946,0.007884243,0.06482201,0.980000019,0.984749973,0.981000006,0.981916666,0.00250414,0.978707482
2048,5,2,tanh,128,5,4,tanh,0.5,-0.6115758,0.98623806,0.192388585,0.921840411,0.062967286,0.059582848,0.056526642,0.059692259,0.003221716,0.063821053,0.980000019,0.981750011,0.981750011,0.98116668,0.001010358,0.979871854
2048,5,2,tanh,512,3,2,relu,0.25,-0.4866032,-0.2314855,0.244332947,0.372578007,0.215417355,0.221553117,0.107698396,0.181556289,0.064036343,0.263622165,0.968249977,0.97025001,0.976750016,0.971750001,0.004444114,0.96605464
2048,5,2,tanh,512,3,2,relu,0.5,-0.5699859,0.21360877,0.208909076,0.619668119,0.16764085,0.214230672,0.128977835,0.170283119,0.042687794,0.224989728,0.963999987,0.976249993,0.980499983,0.973583321,0.008567136,0.962604094
2048,5,2,tanh,512,3,2,tanh,0.25,0.111806184,0.5249896,0.558235132,0.772477884,0.299057096,0.280387461,0.308940202,0.296128253,0.014499943,0.314710678,0.969250023,0.968500018,0.96875,0.968833347,0.000381886,0.96834394
2048,5,2,tanh,512,3,2,tanh,0.5,-0.33681786,0.5256509,0.315007437,0.772762778,0.265853405,0.253823608,0.283290595,0.267655869,0.014815954,0.286643278,0.966499984,0.967999995,0.96875,0.967749993,0.001145652,0.966281781
2048,5,2,tanh,512,3,4,relu,0.25,-1.2221656,-0.5283115,0.038531221,0.22763168,0.196097866,0.104655638,0.148166418,0.149639974,0.04573892,0.208256758,0.957000017,0.977999985,0.979250014,0.971416672,0.012500824,0.955396222
2048,5,2,tanh,512,3,4,relu,0.5,-1.3426484,0.3669836,0.024687761,0.699192018,0.085887939,0.10549596,0.081506319,0.090963406,0.012774819,0.107334995,0.979499996,0.976499975,0.981750011,0.979249994,0.002633932,0.975874475
2048,5,2,tanh,512,3,4,tanh,0.25,0.28554183,1.2901554,0.651639895,0.970938566,0.101114206,0.07986936,0.083099537,0.088027701,0.01144775,0.102698582,0.97299999,0.978999972,0.978250027,0.976749996,0.003269177,0.972560378
2048,5,2,tanh,512,3,4,tanh,0.5,-0.64920014,1.1929936,0.178123182,0.958701318,0.071422674,0.082401365,0.07520736,0.0763438,0.005576875,0.083490853,0.979749978,0.977999985,0.980750024,0.979499996,0.001391958,0.97771613
2048,5,2,tanh,512,5,2,relu,0.25,-0.59285975,-0.28092983,0.199726243,0.346395258,0.154922605,0.195794731,0.386542082,0.245753139,0.123627576,0.404188252,0.981249988,0.965499997,0.961749971,0.969499985,0.010347106,0.956239636
2048,5,2,tanh,512,5,2,relu,0.5,-0.6786493,0.23861167,0.167414107,0.633079287,0.390460163,0.216785267,0.260084867,0.289110099,0.090402381,0.404965412,0.958999991,0.970000029,0.978500009,0.969166676,0.009776683,0.956637353
2048,5,2,tanh,512,5,2,tanh,0.25,0.1313006,0.6311728,0.568978514,0.815686636,0.412974954,0.29786852,0.325359046,0.34540084,0.060113459,0.422439337,0.963999987,0.97025001,0.971000016,0.968416671,0.003843299,0.963491285
2048,5,2,tanh,512,5,2,tanh,0.5,-0.37913266,0.6148059,0.29420274,0.809365291,0.377820015,0.347755909,0.482450634,0.402675519,0.070703708,0.493285967,0.968249977,0.967000008,0.954750001,0.963333329,0.007459607,0.953773457
2048,5,2,tanh,512,5,4,relu,0.25,-1.0104026,-0.4584364,0.074260269,0.258785249,0.276803493,0.251673877,0.310202003,0.279559791,0.029361255,0.317187753,0.963999987,0.968999982,0.938750029,0.957249999,0.016215322,0.936469228
2048,5,2,tanh,512,5,4,relu,0.5,-1.1344016,0.32053143,0.051401214,0.67585663,0.188681155,0.202626646,0.228604898,0.206637566,0.020261834,0.232604152,0.968249977,0.972249985,0.9745,0.971666654,0.003165581,0.967609799
2048,5,2,tanh,512,5,4,tanh,0.25,0.2434282,1.0752485,0.629581997,0.939689645,0.095130086,0.065263562,0.096463032,0.085618893,0.017640828,0.108226524,0.973999977,0.979499996,0.973500013,0.975666662,0.003329163,0.971400168
2048,5,2,tanh,512,5,4,tanh,0.5,-0.5613321,1.0098875,0.212444318,0.926895501,0.099991977,0.107429601,0.084826842,0.09741614,0.011519435,0.11217889,0.971750021,0.969500005,0.974250019,0.971833348,0.002376103,0.96878825
2048,5,4,relu,8,3,2,relu,0.25,-0.27526033,-0.51250595,0.346300113,0.234495301,0.094403736,0.100431308,0.104851328,0.099895457,0.005244368,0.106616385,0.972500026,0.966499984,0.965250015,0.968083342,0.003875685,0.963116452
2048,5,4,relu,8,3,2,relu,0.5,0.18350403,-0.5194453,0.597482848,0.231468397,0.153812498,0.115358315,0.123936862,0.131035892,0.02018609,0.156905406,0.958249986,0.967999995,0.965250015,0.963833332,0.005027018,0.957390949
2048,5,4,relu,8,3,2,tanh,0.25,0.430142,0.36357373,0.723301106,0.697504143,0.10621357,0.095070012,0.087365881,0.096216488,0.009476004,0.108360475,0.971499979,0.973249972,0.975250006,0.973333319,0.001876402,0.970928613
2048,5,4,relu,8,3,2,tanh,0.5,0.59109104,-0.07248099,0.793743257,0.460147085,0.095982753,0.113638215,0.088559739,0.099393569,0.012882459,0.115903104,0.971750021,0.967000008,0.975750029,0.971500019,0.004380364,0.965886356
2048,5,4,relu,8,3,4,relu,0.25,-0.56984365,-1.2226963,0.20896693,0.037907665,1.124844551,1.522696733,1.168422937,1.271988074,0.218210662,1.551636289,0.706749976,0.526499987,0.668500006,0.633916656,0.094971157,0.512206221
2048,5,4,relu,8,3,4,relu,0.5,0.38772556,-1.2882333,0.703013631,0.029876032,1.417976975,1.581281304,1.7063241,1.56852746,0.144596029,1.753834727,0.572250009,0.464249998,0.481750011,0.506083339,0.057966229,0.431796627
2048,5,4,relu,8,3,4,tanh,0.25,1.0487033,0.8427648,0.930296875,0.885978119,0.394829571,0.427213758,0.460254908,0.427432746,0.032713218,0.469356422,0.919499993,0.895749986,0.894999981,0.903416653,0.013933628,0.885559991
2048,5,4,relu,8,3,4,tanh,0.5,1.3835915,-0.095282786,0.977404165,0.447369986,0.482724845,0.670852363,0.650208473,0.601261894,0.10317372,0.733484336,0.913749993,0.871500015,0.885999978,0.890416662,0.021468477,0.862903702
2048,5,4,relu,8,5,2,relu,0.25,-0.32592678,-0.6287473,0.320458936,0.18664516,0.073328443,0.083869949,0.07414715,0.077115181,0.005864106,0.084630335,0.976249993,0.974250019,0.976499975,0.975666662,0.0012332,0.974086253
2048,5,4,relu,8,5,2,relu,0.5,0.2104909,-0.651961,0.612032114,0.177836556,0.088621885,0.079631776,0.094308332,0.087520664,0.007399989,0.097004132,0.971000016,0.975250006,0.972000003,0.972750008,0.002222045,0.969902343
2048,5,4,relu,8,5,2,tanh,0.25,0.5172258,0.43237257,0.762767638,0.730732018,0.074691162,0.088822149,0.074222364,0.079245225,0.008297171,0.089878478,0.977500021,0.973999977,0.977500021,0.97633334,0.002020751,0.973743643
2048,5,4,relu,8,5,2,tanh,0.5,0.70775837,-0.0889087,0.837655855,0.450936944,0.075067282,0.074627548,0.072491154,0.074061995,0.001378041,0.075828025,0.975750029,0.97724998,0.979499996,0.977500002,0.001887444,0.975081144
2048,5,4,relu,8,5,4,relu,0.25,-0.5079528,-1.0364752,0.234977974,0.068549414,0.223640248,0.351095974,1.076734424,0.550490215,0.46017493,1.140228117,0.943499982,0.924250007,0.708500028,0.858750006,0.130475792,0.691538551
2048,5,4,relu,8,5,4,relu,0.5,0.33851293,-1.1009343,0.678684059,0.056517317,0.60962981,0.877019525,0.650463641,0.712370992,0.144044108,0.896970944,0.913749993,0.810249984,0.896499991,0.873499989,0.055450997,0.802436678
2048,5,4,relu,8,5,4,tanh,0.25,0.884459,0.7287482,0.892137281,0.850743055,0.282658041,0.237459898,0.261705905,0.260607948,0.022619066,0.289595448,0.950999975,0.955250025,0.947749972,0.951333324,0.003761122,0.946513252
2048,5,4,relu,8,5,4,tanh,0.5,1.1746145,-0.08607042,0.95228784,0.452526515,0.382081509,0.388724625,0.450065136,0.40695709,0.037480134,0.454989815,0.931999981,0.94174999,0.926249981,0.933333317,0.007835554,0.923291651
2048,5,4,relu,32,3,2,relu,0.25,-0.24126598,-0.51975536,0.364044302,0.231333648,0.056896605,0.062019106,0.053816043,0.057577251,0.004143672,0.062887581,0.984250009,0.980750024,0.982749999,0.982583344,0.001755934,0.980333024
2048,5,4,relu,32,3,2,relu,0.5,0.22008619,-0.5163102,0.617169564,0.232833312,0.046255428,0.059456684,0.052748505,0.052820206,0.00660092,0.061279625,0.98575002,0.980750024,0.985499978,0.984000007,0.002817343,0.980389436
2048,5,4,relu,32,3,2,tanh,0.25,0.44731733,0.32673863,0.73132431,0.679016384,0.059390374,0.051910616,0.047238484,0.052846491,0.006129764,0.0607021,0.981000006,0.983250022,0.985249996,0.983166675,0.002126221,0.980441813
2048,5,4,relu,32,3,2,tanh,0.5,0.5946278,-0.10846799,0.795165954,0.440004953,0.057854336,0.054440863,0.051138278,0.054477826,0.003358182,0.058781509,0.981750011,0.98299998,0.983250022,0.982666671,0.000803635,0.981636771
2048,5,4,relu,32,3,4,relu,0.25,-0.5006468,-1.250826,0.238157697,0.03430298,0.272800505,0.112392977,0.127338067,0.17084385,0.088612689,0.28440558,0.926750004,0.966499984,0.962750018,0.952000002,0.021947377,0.923873307
2048,5,4,relu,32,3,4,relu,0.5,0.44676542,-1.2731532,0.731068254,0.031611705,0.127101272,0.194252342,0.225918919,0.182424178,0.050459498,0.247090626,0.966499984,0.948750019,0.947000027,0.954083343,0.010788667,0.94025711
2048,5,4,relu,32,3,4,tanh,0.25,1.0785344,0.7806654,0.936039807,0.867548577,0.093252599,0.121053062,0.118892983,0.111066215,0.015464804,0.130885158,0.974749982,0.964999974,0.964999974,0.968249977,0.00562917,0.961035905
2048,5,4,relu,32,3,4,tanh,0.5,1.386461,-0.14989911,0.977666204,0.417004606,0.140527844,0.122737467,0.120741412,0.128002241,0.010893306,0.141962574,0.964250028,0.964250028,0.966250002,0.964916686,0.001154686,0.963436897
2048,5,4,relu,32,5,2,relu,0.25,-0.28318003,-0.6383765,0.342211134,0.182960509,0.065952443,0.061975665,0.048448905,0.058792338,0.009175709,0.070551482,0.979499996,0.98150003,0.986500025,0.982500017,0.003605563,0.977879303
2048,5,4,relu,32,5,2,relu,0.5,0.25158605,-0.6522002,0.633889963,0.177747119,0.052380078,0.054386612,0.044069234,0.050278641,0.005470292,0.057289103,0.985249996,0.984749973,0.987500012,0.985833327,0.001464884,0.983956003
2048,5,4,relu,32,5,2,tanh,0.25,0.5363257,0.39221686,0.771004887,0.711552724,0.046201926,0.043603353,0.046389379,0.045398219,0.001557223,0.047393881,0.986750007,0.985499978,0.98575002,0.986000002,0.000661446,0.985152324
2048,5,4,relu,32,5,2,tanh,0.5,0.71542305,-0.12735018,0.840320054,0.42949339,0.043515854,0.049758188,0.040022746,0.044432263,0.004931994,0.050752867,0.986999989,0.985000014,0.986999989,0.986333331,0.001154686,0.984853541
2048,5,4,relu,32,5,4,relu,0.25,-0.43583763,-1.0620223,0.267330082,0.063587985,0.067475252,0.089438088,0.091592275,0.082835205,0.013345645,0.099938338,0.979250014,0.973500013,0.973999977,0.975583335,0.003185262,0.971501257
2048,5,4,relu,32,5,4,relu,0.5,0.39535493,-1.0908964,0.706710969,0.058286269,0.120602801,0.083636478,0.139381438,0.114540239,0.028362672,0.150888465,0.965749979,0.978250027,0.961250007,0.968416671,0.008808156,0.957128565
2048,5,4,relu,32,5,4,tanh,0.25,0.9141469,0.66995364,0.899892256,0.830161165,0.075199321,0.094253987,0.095897622,0.08845031,0.011505082,0.103194666,0.97874999,0.97025001,0.972750008,0.973916669,0.004368437,0.968318292
2048,5,4,relu,32,5,4,tanh,0.5,1.1754513,-0.14299294,0.952415026,0.420821552,0.070003249,0.093618132,0.07880003,0.080807137,0.011934699,0.096102069,0.979749978,0.971000016,0.975250006,0.975333333,0.004375576,0.969725807
2048,5,4,relu,128,3,2,relu,0.25,-0.21796337,-0.52956784,0.376375665,0.227090798,0.068796732,0.049083754,0.056828652,0.058236379,0.009931598,0.070964235,0.981249988,0.985249996,0.98299998,0.983166655,0.002005206,0.98059688
2048,5,4,relu,128,3,2,relu,0.5,0.25590128,-0.5134557,0.636162142,0.234079802,0.042439204,0.046175972,0.05172589,0.046780355,0.00467275,0.052768726,0.988749981,0.985000014,0.98299998,0.985583325,0.002919044,0.98184242
2048,5,4,relu,128,3,2,tanh,0.25,0.4587187,0.30657727,0.73658701,0.668708735,0.040702466,0.044530977,0.041115273,0.042116239,0.002101386,0.044809273,0.986750007,0.985000014,0.98724997,0.98633333,0.001181436,0.98481926
2048,5,4,relu,128,3,2,tanh,0.5,0.60213536,-0.13215533,0.798167268,0.426825851,0.052448932,0.039870344,0.048328467,0.046882581,0.006412734,0.05510083,0.984250009,0.986000001,0.986000001,0.98541667,0.001010358,0.984121844
2048,5,4,relu,128,3,4,relu,0.25,-0.43862244,-1.2858567,0.266041839,0.030145257,0.078106627,0.088114098,0.080016851,0.082079192,0.005312938,0.088887996,0.97724998,0.976249993,0.976249993,0.976583322,0.000577343,0.975843427
2048,5,4,relu,128,3,4,relu,0.5,0.5092259,-1.261727,0.759271429,0.032970614,0.078188874,0.091214217,0.091797024,0.087066705,0.007693948,0.096926895,0.976499975,0.972750008,0.975000024,0.974750002,0.001887444,0.972331145
2048,5,4,relu,128,3,4,tanh,0.25,1.1091369,0.71899825,0.941578692,0.847443901,0.073370621,0.071378164,0.079533994,0.074760926,0.004251953,0.080210023,0.97724998,0.977999985,0.973999977,0.976416647,0.002126229,0.973691776
2048,5,4,relu,128,3,4,tanh,0.5,1.3864303,-0.21010384,0.977663399,0.384088189,0.077699594,0.080465846,0.077932552,0.078699331,0.001534275,0.080665583,0.975250006,0.976249993,0.973749995,0.975083331,0.001258306,0.973470748
2048,5,4,relu,128,5,2,relu,0.25,-0.2495712,-0.64337605,0.359681354,0.181064595,0.051868886,0.050649747,0.041508242,0.048008958,0.00566269,0.055265988,0.986750007,0.986000001,0.987749994,0.986833334,0.000877967,0.985708174
2048,5,4,relu,128,5,2,relu,0.5,0.2889556,-0.647711,0.653407385,0.179430276,0.049225118,0.041700684,0.04203292,0.044319574,0.004251572,0.049768183,0.986750007,0.986999989,0.987749994,0.987166663,0.000520412,0.986499728
2048,5,4,relu,128,5,2,tanh,0.25,0.55493236,0.3674053,0.778878221,0.699400473,0.040152743,0.036756363,0.038524359,0.038477822,0.001698668,0.040654753,0.988250017,0.98724997,0.986999989,0.987499992,0.000661457,0.9866523
2048,5,4,relu,128,5,2,tanh,0.5,0.72572494,-0.15172866,0.843857703,0.415994698,0.056355476,0.041999292,0.042086221,0.046813663,0.008263567,0.05740385,0.982749999,0.986000001,0.98575002,0.98483334,0.001808551,0.982515589
2048,5,4,relu,128,5,4,relu,0.25,-0.37211183,-1.0831091,0.297611935,0.059684727,0.057632416,0.050685048,0.061483953,0.056600472,0.005472912,0.063614292,0.98299998,0.983250022,0.981750011,0.982666671,0.000803635,0.981636771
2048,5,4,relu,128,5,4,relu,0.5,0.44847378,-1.0823821,0.731860435,0.059816472,0.054569114,0.057258688,0.061263338,0.057697047,0.003368572,0.062014045,0.986000001,0.983749986,0.981000006,0.983583331,0.00250416,0.980374121
2048,5,4,relu,128,5,4,tanh,0.25,0.9402557,0.6119396,0.906391403,0.808245376,0.046258569,0.041003283,0.054090787,0.047117546,0.006585899,0.055557716,0.987749994,0.987999976,0.98575002,0.987166663,0.0012332,0.985586254
2048,5,4,relu,128,5,4,tanh,0.5,1.1712252,-0.20350164,0.951770237,0.387662971,0.061178848,0.045529664,0.060582954,0.055763822,0.008868047,0.067128682,0.98150003,0.986500025,0.981000006,0.98300002,0.003041386,0.979102327
2048,5,4,relu,512,3,2,relu,0.25,-0.19799393,-0.53106815,0.387041931,0.226445815,0.068681769,0.059803996,0.063360296,0.063948687,0.004468038,0.069674708,0.982249975,0.981999993,0.984250009,0.982833326,0.001233234,0.981252872
2048,5,4,relu,512,3,2,relu,0.5,0.2701113,-0.5208195,0.643611138,0.230871475,0.047852814,0.074164204,0.055329006,0.059115341,0.013558192,0.076490863,0.986000001,0.98150003,0.98299998,0.983500004,0.002291277,0.980563613
2048,5,4,relu,512,3,2,tanh,0.25,0.46196684,0.28868702,0.738076933,0.659457243,0.045671765,0.040060412,0.056245569,0.047325915,0.008218393,0.05785821,0.988749981,0.986000001,0.983250022,0.986000001,0.00274998,0.982475761
2048,5,4,relu,512,3,2,tanh,0.5,0.621324,-0.14800325,0.805722438,0.418051684,0.056304052,0.067458555,0.059403919,0.061055509,0.005757738,0.068434347,0.983500004,0.980750024,0.982749999,0.982333342,0.001421548,0.980511555
2048,5,4,relu,512,3,4,relu,0.25,-0.39350337,-1.3067553,0.28727958,0.02783188,0.076722071,0.078130148,0.101292126,0.085381448,0.013797026,0.103063048,0.978999972,0.978250027,0.973249972,0.976833324,0.003125846,0.972827391
2048,5,4,relu,512,3,4,relu,0.5,0.56613135,-1.247115,0.783544099,0.034764673,0.069371201,0.088186987,0.078799352,0.078785847,0.0094079,0.090842556,0.980750024,0.9745,0.976750016,0.977333347,0.003165581,0.973276491
2048,5,4,relu,512,3,4,tanh,0.25,1.1328444,0.68538046,0.945631903,0.835720879,0.067597441,0.069075592,0.065231971,0.067301668,0.001938806,0.069786347,0.981249988,0.97874999,0.979499996,0.979833325,0.001282898,0.978189224
2048,5,4,relu,512,3,4,tanh,0.5,1.3940941,-0.26302528,0.978353687,0.355801874,0.074711457,0.067232966,0.078815766,0.07358673,0.00587274,0.081112949,0.975750029,0.97874999,0.976249993,0.976916671,0.00160726,0.974856884
2048,5,4,relu,512,5,2,relu,0.25,-0.22897668,-0.6515515,0.370531498,0.177989763,0.052093334,0.096867256,0.059007987,0.069322859,0.024103391,0.100212598,0.986249983,0.970000029,0.986000001,0.980750004,0.009310591,0.968818002
2048,5,4,relu,512,5,2,relu,0.5,0.31539077,-0.6375342,0.666981969,0.183281075,0.053983219,0.057627935,0.049584199,0.053731784,0.004027758,0.058893564,0.98575002,0.982500017,0.987999976,0.985416671,0.002765091,0.981873064
2048,5,4,relu,512,5,2,tanh,0.25,0.5603581,0.3481164,0.781145654,0.68980198,0.047063388,0.062653668,0.044891108,0.051536055,0.009689205,0.063953271,0.987999976,0.981999993,0.987749994,0.985916654,0.00339423,0.981566773
2048,5,4,relu,512,5,2,tanh,0.5,0.7345729,-0.16869253,0.846856496,0.40665716,0.058429077,0.053555377,0.048114944,0.053366466,0.005159661,0.059978837,0.984000027,0.982249975,0.987500012,0.984583338,0.002673184,0.981157515
2048,5,4,relu,512,5,4,relu,0.25,-0.33053756,-1.0928297,0.318146361,0.057942616,0.066843815,0.057705518,0.06372264,0.062757324,0.004644997,0.068710127,0.981999993,0.98299998,0.984250009,0.983083327,0.001127321,0.981638607
2048,5,4,relu,512,5,4,relu,0.5,0.4954049,-1.0701799,0.753167988,0.062057654,0.04523658,0.06592004,0.049825653,0.053660758,0.01086197,0.067580933,0.988250017,0.98150003,0.986000001,0.985250016,0.003436923,0.980845422
2048,5,4,relu,512,5,4,tanh,0.25,0.9620324,0.5767224,0.911586355,0.794173936,0.043471061,0.04282314,0.049564641,0.045286281,0.003719304,0.050052761,0.987999976,0.98575002,0.984499991,0.986083329,0.001773639,0.983810319
2048,5,4,relu,512,5,4,tanh,0.5,1.1673666,-0.24901691,0.95117621,0.363221738,0.056568842,0.041555196,0.056482032,0.051535357,0.008643182,0.06261204,0.985249996,0.98724997,0.981750011,0.984749992,0.002783862,0.981182329
2048,5,4,tanh,8,3,2,relu,0.25,-0.42280167,-0.35556528,0.273400588,0.308218009,0.073107041,0.091485135,0.085767731,0.083453302,0.009405106,0.095506431,0.977750003,0.974749982,0.972750008,0.975083331,0.002516611,0.971858165
2048,5,4,tanh,8,3,2,relu,0.5,-0.5448232,0.074274436,0.219280581,0.542785314,0.116964601,0.092110403,0.091045931,0.100040312,0.014666525,0.11883622,0.964250028,0.971249998,0.973999977,0.969833334,0.005026985,0.963390994
2048,5,4,tanh,8,3,2,tanh,0.25,0.2546366,0.49698663,0.635496701,0.76023871,0.097638853,0.094106562,0.103202321,0.098315912,0.004585522,0.104192495,0.971249998,0.974749982,0.971499979,0.972499986,0.001952558,0.969997682
2048,5,4,tanh,8,3,2,tanh,0.5,-0.1859199,0.54554737,0.393531938,0.781243526,0.100279503,0.115458705,0.110342093,0.108693434,0.007722733,0.118590514,0.97025001,0.966499984,0.968999982,0.968583325,0.001909418,0.966136308
2048,5,4,tanh,8,3,4,relu,0.25,-1.0367984,-0.8091761,0.068900523,0.124915573,0.401065677,0.3336941,0.64090395,0.458554576,0.161471989,0.665489255,0.907000005,0.922249973,0.834249973,0.887833317,0.047026816,0.827566027
2048,5,4,tanh,8,3,4,relu,0.5,-1.3484725,0.07414171,0.024118312,0.542710861,1.086851954,0.766900122,1.124272823,0.992674966,0.196419934,1.244397241,0.677999973,0.832499981,0.658500016,0.72299999,0.095329681,0.600830088
2048,5,4,tanh,8,3,4,tanh,0.25,0.57627195,1.2294197,0.787721254,0.963627184,0.463902652,0.494449914,0.426916867,0.461756478,0.033817638,0.505095525,0.895500004,0.87924999,0.901750028,0.892166674,0.011614484,0.877282114
2048,5,4,tanh,8,3,4,tanh,0.5,-0.33112544,1.3055923,0.317851995,0.972627925,0.477234274,0.531781554,0.631338656,0.546784828,0.078140027,0.646925302,0.90200001,0.898000002,0.884000003,0.894666672,0.009451634,0.882553916
2048,5,4,tanh,8,5,2,relu,0.25,-0.52038425,-0.43505287,0.229619785,0.269664737,0.074959867,0.075523414,0.084430411,0.078304564,0.005312617,0.085112956,0.976999998,0.976499975,0.973249972,0.975583315,0.002036142,0.972973894
2048,5,4,tanh,8,5,2,relu,0.5,-0.679569,0.06889719,0.167086157,0.539767775,0.079199605,0.092889361,0.082440324,0.084843097,0.007154184,0.094011552,0.978250027,0.972249985,0.9745,0.975000004,0.00303111,0.97111548
2048,5,4,tanh,8,5,2,tanh,0.25,0.30339128,0.6029071,0.660845245,0.804691109,0.086438201,0.083000213,0.076835006,0.08209114,0.004865712,0.0883268,0.97724998,0.975000024,0.978999972,0.977083325,0.002005175,0.97451359
2048,5,4,tanh,8,5,2,tanh,0.5,-0.21397139,0.66336673,0.378500875,0.827752862,0.083981879,0.087480284,0.082977057,0.084813073,0.00236388,0.087842507,0.975250006,0.972500026,0.977500021,0.975083351,0.00250416,0.971874141
2048,5,4,tanh,8,5,4,relu,0.25,-0.8854176,-0.7141718,0.103568765,0.155489176,0.422453552,0.519066215,0.359465182,0.43366165,0.080388672,0.536683878,0.912,0.882749975,0.921000004,0.905249993,0.019998453,0.879620944
2048,5,4,tanh,8,5,4,relu,0.5,-1.1323217,0.060810864,0.051737768,0.535225867,0.672441661,0.592188716,0.398812592,0.55448099,0.140657816,0.734741235,0.861000001,0.841750026,0.934750021,0.879166683,0.049089419,0.816256062
2048,5,4,tanh,8,5,4,tanh,0.25,0.50637573,1.0321367,0.75801931,0.931441706,0.277212024,0.302548915,0.239965454,0.273242131,0.031480032,0.313585416,0.944000006,0.928749979,0.952000022,0.941583336,0.011811915,0.926445757
2048,5,4,tanh,8,5,4,tanh,0.5,-0.2911559,1.1027133,0.338111171,0.944571076,0.4621813,0.424351662,0.423571795,0.436701586,0.022069525,0.46498482,0.915250003,0.915750027,0.910000026,0.913666685,0.003185247,0.909584627
2048,5,4,tanh,32,3,2,relu,0.25,-0.43338713,-0.32740465,0.268466181,0.322415116,0.054332122,0.07155221,0.050169505,0.058684612,0.011336364,0.073212747,0.982749999,0.97724998,0.985499978,0.981833319,0.004200696,0.976449911
2048,5,4,tanh,32,3,2,relu,0.5,-0.54875356,0.104949936,0.217642147,0.559948765,0.060720403,0.056099169,0.053957116,0.056925563,0.003456546,0.061355304,0.983500004,0.982749999,0.984499991,0.983583331,0.000877967,0.982458172
2048,5,4,tanh,32,3,2,tanh,0.25,0.21721035,0.49674207,0.615631868,0.760130321,0.054609321,0.060749467,0.051453985,0.055604258,0.004726936,0.061662069,0.984499991,0.980250001,0.984250009,0.983,0.002384847,0.979943696
2048,5,4,tanh,32,3,2,tanh,0.5,-0.2168864,0.5419835,0.376948652,0.779737398,0.059357166,0.060670875,0.054240447,0.058089496,0.003397476,0.062443536,0.982500017,0.980000019,0.985000014,0.982500017,0.002499998,0.979296141
